Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Descr,USD Amount
UNOPS,6/4/2018,190,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"1,091,392"
UNOPS,6/4/2018,191,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"687,763"
UNOPS,6/4/2018,192,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"958,500"
GRC01,5/4/2018,2817,KUEHNE AND NAGEL AE METAFORWN,GRC,CARGO/PASSENGER TRANSPORT,"338,272"
HQSMS,5/4/2018,42201,THE MEDICAL EXPORT GROUP BV,NLD,MISC DRUGS,"444,875"
HQSMS,5/4/2018,42214,Shree Balaji Woollen Mills,IND,BLANKETS,"167,270"
KEN01,5/4/2018,10707,DALBIT PETROLEUM LIMITED,KEN,DIESEL,"116,776"
KEN01,5/4/2018,10708,TOTAL KENYA LIMITED,KEN,DIESEL,"159,507"
TUR01,5/4/2018,4623,ADECCO HIZMET VE DANISMANLIK A.S,TUR,BUSINESS/ ADMINISTRATIVE SER,"227,961"
UNOPS,5/4/2018,177,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"345,143"
UNOPS,5/4/2018,178,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"753,149"
UNOPS,5/4/2018,179,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"712,090"
UNOPS,5/4/2018,180,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"979,441"
UNOPS,5/4/2018,181,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"889,236"
HQSMS,4/4/2018,42186,DALMAR TRANSPORTERS LTD,KEN,CARGO/PASSENGER TRANSPORT,"102,600"
HQSMS,4/4/2018,42191,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"173,400"
HQSMS,4/4/2018,42195,NRS Relief FZE,ARE,WATER BUCKET/ BASINE,"119,808"
HQSMS,4/4/2018,42196,OPEN TEXT AG - SUISSE,CHE,COMPUTER SERVICES,"105,822"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
KOR01,4/4/2018,840,Salesworks Korea LLC,KOR,ADVERTISING/ INFORMATION SER,"372,157"
UNOPS,4/4/2018,168,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"241,083"
UNOPS,4/4/2018,169,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"117,533"
UNOPS,4/4/2018,170,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"182,255"
UNOPS,4/4/2018,172,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"896,710"
UNOPS,4/4/2018,173,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"930,858"
UNOPS,4/4/2018,174,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"306,785"
UNOPS,4/4/2018,175,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"170,893"
UNOPS,4/4/2018,176,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"265,111"
HQSMS,3/4/2018,42173,DANOFFICE PLC,DNK,COMPUTERS,"132,300"
HQSMS,3/4/2018,42178,Farmingtons AUTOMOTIVE Gmbh,DEU,SPARE PARTS/ ACCESSORIES,"114,414"
HQSMS,3/4/2018,42185,GOLDEN AFRICA KENYA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"492,100"
BGD01,2/4/2018,1413,Sardar Global Trading Co. Ltd.,BGD,CONCRETE/ CEMENT/ PLASTER,"504,267"
UNOPS,2/4/2018,167,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"642,044"
UNOPS,2/4/2018,207,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"338,429"
ITA01,1/4/2018,1899,Regus Business Centres Italia Srl,ITA,BUSINESS/ ADMINISTRATIVE SER,"166,667"
YEM01,30/03/2018,3282,Efficiency World Traiding Company,YEM,WOOD POLES,"425,334"
HQSMS,29/03/2018,42159,REGIE DU RHONE SA,CHE,STORAGE/PACKING/HANDLING,"122,978"
NGA01,29/03/2018,1703,EBUKRIS WORLDWIDE VENTURES,NGA,KITCHENWARE,"119,401"
TUR01,29/03/2018,4608,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"172,353"
TZA01,29/03/2018,4044,WORLD FOOD PROGRAMME,ITA,CHARTERS,"848,958"
HQSMS,28/03/2018,42139,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"224,055"
HQSMS,28/03/2018,42147,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"292,670"
HQSMS,28/03/2018,42150,FONDATION DES PARKINGS,CHE,BUSINESS/ ADMINISTRATIVE SER,"245,367"
IND01,28/03/2018,547,SOTC Travel Ltd,IND,CARGO/PASSENGER TRANSPORT,"144,244"
IND01,28/03/2018,548,RAMADHAR & COMPANY,IND,BUSINESS/ ADMINISTRATIVE SER,"184,928"
SSD01,28/03/2018,3399,Zion Supplies Ltd,UGA,CLEANING/ LAUNDRY EQUIPMENT,"115,624"
SYR01,28/03/2018,4989,TAREK SAYEGH Est For Trading&Contracting,LBN,STRUCTURAL BUILDING PRODUCTS /,"492,860"
THA01,28/03/2018,1567,WAVEMAKER SINGAPORE,SGP,ADVERTISING/ INFORMATION SER,"170,000"
UKR01,28/03/2018,2542,UNDP IN UKRAINE,UKR,BUSINESS/ ADMINISTRATIVE SER,"116,694"
UNOPS,28/03/2018,166,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"103,506"
CAN01,27/03/2018,1128,Fundraising Direct,CAN,ADVERTISING/ INFORMATION SER,"166,115"
GRC01,27/03/2018,2792,KIMONAS SAXIONIS-X.SAXIONI OE,GRC,MEETING/TRAVEL/ FOOD SER,"230,061"
HQSMS,27/03/2018,42127,VISHAL METAL INDUSTRIES,IND,KITCHENWARE,"395,340"
HQSMS,27/03/2018,42133,ServiceNow Nederland BV,NLD,COMPUTER SERVICES,"176,400"
HQSMS,27/03/2018,42136,UNITED NATIONS OFFICE AT GENEVA,CHE,SECURITY/ SAFETY SERVICES,"3,600,000"
JOR01,27/03/2018,5211,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"5,127,119"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
JOR01,27/03/2018,5211,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"155,367"
SDN01,27/03/2018,6327,ALAZHARI MAKKI ELSADIG INTERNATIONAL CO.,SDN,LAMP/ LAMP COMPONENTS,"110,716"
UNOPS,27/03/2018,161,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"615,628"
UNOPS,27/03/2018,162,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"617,463"
UNOPS,27/03/2018,163,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"223,208"
UNOPS,27/03/2018,164,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"261,206"
UNOPS,27/03/2018,165,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"310,901"
AFG01,26/03/2018,4709,Afghan National Police,AFG,SECURITY/ SAFETY SERVICES,"183,045"
BEL01,26/03/2018,1286,CORNALINE HOUSE S.A.,BEL,BUSINESS/ ADMINISTRATIVE SER,"281,982"
DONIK,26/03/2018,531,Fast Retailing Co. Ltd.,JPN,CLOTHING,"431,480"
ETH01,26/03/2018,6575,MOENCO,ETH,SPARE PARTS/ ACCESSORIES,"224,842"
HQSMS,26/03/2018,42113,WILLIS LTD,GBR,INSURANCE SERVICES,"415,000"
HQSMS,26/03/2018,42115,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"184,291"
JOR01,26/03/2018,5210,Jordan Modern Oil and Fuel Services Ltd,JOR,PETROL/BENZINE,"203,244"
UNOPS,26/03/2018,152,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"479,415"
UNOPS,26/03/2018,153,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"528,898"
UNOPS,26/03/2018,154,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"261,345"
UNOPS,26/03/2018,155,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"604,256"
UNOPS,26/03/2018,156,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"562,666"
UNOPS,26/03/2018,157,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"523,085"
UNOPS,26/03/2018,158,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"528,681"
UNOPS,26/03/2018,159,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"538,909"
UNOPS,26/03/2018,160,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"574,148"
SYR01,25/03/2018,4987,TAREK SAYEGH Est For Trading&Contracting,LBN,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"533,800"
HQSMS,23/03/2018,42094,GOLDEN AFRICA KENYA LIMITED,KEN,SOAP/CLEANING /HYGIENE SUPPLIE,"126,348"
HQSMS,23/03/2018,42099,DANOFFICE PLC,DNK,COMPUTERS,"132,300"
KEN01,23/03/2018,10683,MULTITRADE INDUSTRIAL SUPPLIERS LTD,KEN,STRUCTURAL BUILDING PRODUCTS /,"655,302"
KEN01,23/03/2018,10684,G4S SECURITY SERVICES (K) LTD,KEN,SECURITY/ SAFETY SERVICES,"251,542"
THA01,23/03/2018,1565,RMA Automotive Company Limited,THA,ENGINEERING SERVICES,"115,820"
TZA01,23/03/2018,4041,ENGEN PETROLEUM (TANZANIA) LTD,TZA,DIESEL,"267,649"
TZA01,23/03/2018,4042,PUMA ENERGY TANZANIA LIMITED,TZA,DIESEL,"247,972"
CHN01,22/03/2018,2222,ARTISTRY PRINTING COMPANY LIMITED,HKG,PHOTO/ GRAPHIC/ DESIGN SER,"130,840"
DONIK,22/03/2018,530,Fast Retailing Co. Ltd.,JPN,CLOTHING,"391,058"
ETH01,22/03/2018,6560,DH GEDA BLANKET FACTORY,ETH,BLANKETS,"136,876"
GBR01,22/03/2018,468,FREDERICK HOLT & COMPANY LIMITED,GBR,BUSINESS/ ADMINISTRATIVE SER,"188,245"
HQSMS,22/03/2018,42083,UNITED NATIONS OFFICE AT GENEVA,CHE,BUSINESS/ ADMINISTRATIVE SER,"198,000"
SSD01,22/03/2018,3389,DALMAR TRANSPORTERS LTD,KEN,CARGO/PASSENGER TRANSPORT,"147,950"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
TCD01,22/03/2018,6288,AHMAT GONI BICHARA,TCD,BUSINESS/ ADMINISTRATIVE SER,"102,830"
TCD01,22/03/2018,6289,WFP CHAD IMPREST ACCOUNT XAF,TCD,MEETING/TRAVEL/ FOOD SER,"196,312"
ZAF01,22/03/2018,1628,RAB PROPERTY INVESTMENTS (PTY) LTD,ZAF,BUSINESS/ ADMINISTRATIVE SER,"422,104"
ETH01,21/03/2018,6557,ETAB SOAP FACTORY,ETH,SOAP/CLEANING /HYGIENE SUPPLIE,"372,637"
HQSMS,21/03/2018,42074,PLANSON INTERNATIONAL CO.,USA,DATA COLLECTION EQUIPMENT,"127,607"
HQSMS,21/03/2018,42075,ATEA,DNK,DATA COLLECTION EQUIPMENT,"145,200"
HQSMS,21/03/2018,42080,Wavestone Advisors Switerland Sàrl,CHE,FINANCIAL SERVICES,"117,705"
HQSMS,21/03/2018,42081,PLANSON INTERNATIONAL CORPORATION,USA,COMPUTERS,"137,800"
NER01,21/03/2018,2520,MAT ENERGIES,NER,AIR COOLED POWER GENERATORS,"108,322"
UNOPS,21/03/2018,149,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"1,308,624"
ZAF01,21/03/2018,1622,Bidvest Protea Coin,ZAF,SECURITY/ SAFETY SERVICES,"123,181"
COD01,20/03/2018,7147,ACOF SPRL,COD,CARGO/PASSENGER TRANSPORT,"201,190"
HQSMS,20/03/2018,42067,"Cloudnexa, Inc.",USA,COMPUTER SERVICES,"240,672"
IRQ01,20/03/2018,3428,IRQ Zain (Atheer),KWT,TELECOMS SERVICES,"120,000"
SOM01,20/03/2018,2500,RA INTERNATIONAL FZCO,SOM,BUSINESS/ ADMINISTRATIVE SER,"292,000"
SOM01,20/03/2018,2500,RA INTERNATIONAL FZCO,SOM,STRUCTURAL BUILDING PRODUCTS /,"472,675"
UNOPS,20/03/2018,119,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"302,489"
UNOPS,20/03/2018,124,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"602,930"
UNOPS,20/03/2018,147,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"650,968"
AFG01,19/03/2018,4706,HART SECURITY LIMITED,AFG,SECURITY/ SAFETY SERVICES,"2,037,430"
CMR01,19/03/2018,4969,PNUD,CMR,BUSINESS/ ADMINISTRATIVE SER,"108,252"
DONIK,19/03/2018,528,TOMS SHOES LLC,USA,FOOTWEAR,"138,000"
THA01,19/03/2018,1563,UN ESCAP,THA,BUSINESS/ ADMINISTRATIVE SER,"214,980"
UNOPS,19/03/2018,144,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"611,058"
UNOPS,19/03/2018,145,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"697,214"
SYR01,18/03/2018,4983,ALHOUDA SARL,LBN,SOAP/CLEANING /HYGIENE SUPPLIE,"128,650"
HQSMS,16/03/2018,42037,DANIMEX COMMUNICATION,DNK,VHF EQUIPMENT,"111,134"
HQSMS,16/03/2018,42042,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"106,530"
KOR01,16/03/2018,838,"Slowalk Co., Ltd.",KOR,PHOTO/ GRAPHIC/ DESIGN SER,"159,415"
KOR01,16/03/2018,839,"Woori DM Co., Ltd.",KOR,BUSINESS/ ADMINISTRATIVE SER,"264,532"
UNOPS,16/03/2018,143,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"545,881"
GRC01,15/03/2018,2767,AMAXOTECHNIKI - S.A.,GRC,BEDCLOTHES/ MATRESSES/ TOWELS,"100,991"
BGD01,14/03/2018,1396,Shopno Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"116,515"
BGD01,14/03/2018,1397,MDS Enterprise,BGD,STRUCTURAL BUILDING PRODUCTS /,"107,088"
COL01,14/03/2018,4005,CASALIMPIA S.A.,COL,MAINTENANCE/ CONSTRUCTION SER,"113,995"
GRC01,14/03/2018,2763,RAMOS S.A. TECHNICAL TRADE IMPORTS DISTR,GRC,COOKING STOVES,"124,982"
GRC01,14/03/2018,2764,AMAXOTECHNIKI - S.A.,GRC,CLEANING/ LAUNDRY EQUIPMENT,"127,578"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,14/03/2018,42005,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"438,492"
HQSMS,14/03/2018,42006,CORITY SOFTWARE INC,CAN,COMPUTER SERVICES,"101,900"
HQSMS,14/03/2018,42008,TOYOTA MOTOR CORPORATION,JPN,4x4 DC PICK-UP,"218,914"
HQSMS,14/03/2018,42008,TOYOTA MOTOR CORPORATION,JPN,4x4 STATION WAGON,"1,764,452"
HQSMS,14/03/2018,42008,TOYOTA MOTOR CORPORATION,JPN,TERRAIN VEHICLES,"218,830"
NLD01,14/03/2018,35,Wavemaker Global Limited,GBR,ADVERTISING/ INFORMATION SER,"402,778"
SYR01,14/03/2018,4982,FOUR SEASONS HOTEL,SYR,BUSINESS/ ADMINISTRATIVE SER,"167,613"
UNOPS,14/03/2018,142,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"284,990"
CAF01,13/03/2018,1963,WORLD FOOD PROGRAMME,CAF,CARGO/PASSENGER TRANSPORT,"101,900"
HQSMS,13/03/2018,41988,UNIVERSALIA MANAGEMENT GROUP,CAN,EVALUATION SERVICE,"221,924"
HQSMS,13/03/2018,41989,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"109,800"
HQSMS,13/03/2018,41990,KITCHEN ESSENTIALS,IND,KITCHENWARE,"223,490"
HQSMS,13/03/2018,41993,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"326,180"
KEN01,13/03/2018,10662,WFP SOMALIA,KEN,CHARTERS,"250,000"
TZA01,13/03/2018,4034,ASTRA PHARMA (T) LTD,TZA,MISC MEDICAL SUPPLIES,"183,049"
HQSMS,12/3/2018,41983,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"300,560"
IRQ01,12/3/2018,3424,Iraq Wallet,IRQ,BUSINESS/ ADMINISTRATIVE SER,"3,000,000"
THA01,12/3/2018,1560,"PHD (THAILAND) CO.,LTD.",THA,ADVERTISING/ INFORMATION SER,"117,589"
HQSMS,9/3/2018,41960,ORACLE SOFTWARE GMBH,CHE,COMPUTER SERVICES,"113,685"
HQSMS,9/3/2018,41966,WIPRO LIMITED,IND,FINANCIAL SERVICES,"219,042"
AFG01,8/3/2018,4699,ARIA TARGET TRADING LTD.,AFG,BUSINESS/ ADMINISTRATIVE SER,"1,080,540"
AFG01,8/3/2018,4699,ARIA TARGET TRADING LTD.,AFG,STRUCTURAL BUILDING PRODUCTS /,"800,280"
ALB01,8/3/2018,310,UNDP Albania,ALB,BUSINESS/ ADMINISTRATIVE SER,"145,101"
GRC01,8/3/2018,2746,KIMONAS SAXIONIS-X.SAXIONI OE,GRC,MEETING/TRAVEL/ FOOD SER,"237,730"
HQSMS,8/3/2018,41947,NOVACOM SERVICES,FRA,GFM VTS FEES,"139,799"
HQSMS,8/3/2018,41955,NUTRISET SAS,FRA,PREPARED/ PRESERVED FOODS,"186,016"
JOR01,8/3/2018,5189,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"661,723"
THA01,8/3/2018,1556,RMA Automotive Company Limited,THA,ENGINEERING SERVICES,"115,820"
TUR01,8/3/2018,4552,PTTBANK,TUR,BUSINESS/ ADMINISTRATIVE SER,"167,453"
HQSMS,7/3/2018,41934,HCL Technologies Limited,IND,SOFTWARE,"107,730"
JOR01,7/3/2018,5188,Electricity Distribution Company (EDCO),JOR,UTILITIES,"1,370,057"
LBN01,7/3/2018,2834,Banque Libano Francais s.a.l,LBN,FINANCIAL SERVICES,"630,000"
TUR01,7/3/2018,4539,DIGITAL SAGLIK HIZMETLERI LTD. STI.,TUR,HEALTHCARE SERVICES,"145,000"
YECBI,7/3/2018,4,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"203,895"
HQSMS,6/3/2018,41924,MANNET SARL,CHE,BUSINESS/ ADMINISTRATIVE SER,"235,000"
HQSMS,6/3/2018,41931,Clements & Company Inc.,USA,GFM INSURANCE FEES,"118,750"
LBY01,6/3/2018,593,Palm City Limited,LBY,BUSINESS/ ADMINISTRATIVE SER,"158,930"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
MMR01,6/3/2018,2212,EXERA MYANMAR LIMITED,MMR,SECURITY/ SAFETY SERVICES,"131,366"
NER01,6/3/2018,2498,IRD,NER,ENGINEERING SERVICES,"101,061"
PSFRR,6/3/2018,1210,COLLEGIO FIGLI IMMACOLATO CUORE DI MARIA,ITA,BUSINESS/ ADMINISTRATIVE SER,"199,607"
YECBI,6/3/2018,1,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"170,254"
YECBI,6/3/2018,2,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"239,442"
YECBI,6/3/2018,3,AL-AMAL MICROFINANCE BANK,YEM,FINANCIAL SERVICES,"200,480"
PSFRR,5/3/2018,1205,METADONORS SRL,ITA,ADVERTISING/ INFORMATION SER,"154,601"
JORMN,4/3/2018,390,Landmark Hotel,JOR,MEETING/TRAVEL/ FOOD SER,"204,251"
BGD01,3/3/2018,1378,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"101,644"
DONIK,2/3/2018,526,Government of Hungary,HUN,BUSINESS/ ADMINISTRATIVE SER,"3,057,612"
HQSMS,2/3/2018,41909,Top-Net Services SA,CHE,MAINTENANCE/ CONSTRUCTION SER,"373,351"
NLD01,2/3/2018,33,Streetwise Marketing& Promotion Group BV,NLD,ADVERTISING/ INFORMATION SER,"423,669"
UNOPS,2/3/2018,138,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"1,237,738"
COD01,1/3/2018,7119,WORLD FOOD PROGRAMME,ITA,CHARTERS,"2,853,486"
HQSMS,1/3/2018,41882,EntServ Schweiz GmbH,CHE,COMPUTER SERVICES,"168,954"
JORSC,1/3/2018,659,Sunrise Communications AG,CHE,COMPUTER SERVICES,"367,084"
LBN01,1/3/2018,2827,S AND K PROPERTIES SAL,LBN,BUSINESS/ ADMINISTRATIVE SER,"135,000"
NER01,1/3/2018,2491,ENT INDI TILALT HAIDARA ELH ABDOULKADER,NER,BUSINESS/ ADMINISTRATIVE SER,"123,396"
NER01,1/3/2018,2494,BARKE MAHAMAN MOUSTAPHA,NER,BUSINESS/ ADMINISTRATIVE SER,"149,571"
NLD01,1/3/2018,31,MOSAIC FULFILMENT SOLUTIONS LIMITED,GBR,ADVERTISING/ INFORMATION SER,"138,889"
UNOPS,1/3/2018,136,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"140,026"
UNOPS,1/3/2018,137,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"157,510"
CMR01,28/02/2018,4889,ETS BOUBAKARY HAROUNA,CMR,"STRUCTURAL MATERIALS ( TIMBER,","106,566"
FRA01,28/02/2018,1569,PREVOIR VIE IMMO PLACE,FRA,BUSINESS/ ADMINISTRATIVE SER,"204,969"
HQSMS,28/02/2018,41848,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"173,400"
HQSMS,28/02/2018,41852,ALPINTER,BEL,TENT/ CAMP/ OUTDOOR EQUIP/ ACC,"652,500"
HQSMS,28/02/2018,41853,W.Giertsen Energy Solutions AS,NOR,LAMP/ LAMP COMPONENTS,"438,492"
HQSMS,28/02/2018,41865,Shree Balaji Woollen Mills,IND,BLANKETS,"104,544"
HQSMS,28/02/2018,41866,ALPINTER,BEL,BLANKETS,"193,536"
SYR01,28/02/2018,4978,Joseph and Elie Sanossian Company,SYR,STRUCTURAL BUILDING PRODUCTS /,"1,028,444"
SYR01,28/02/2018,4979,TAREK SAYEGH Est For Trading&Contracting,LBN,STRUCTURAL BUILDING PRODUCTS /,"906,862"
TZA01,28/02/2018,4030,EFT TEMP.ACCOUNT,TZA,FINANCIAL SERVICES,"130,526"
UNOPS,28/02/2018,134,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"261,704"
UNOPS,28/02/2018,135,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"260,878"
BGD01,27/02/2018,1376,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"140,979"
BGD01,27/02/2018,1377,Infinity Construction,BGD,MAINTENANCE/ CONSTRUCTION SER,"264,257"
HQSMS,27/02/2018,41843,TECHNO RELIEF OVERSEAS (I) PVT LTD,IND,KITCHENWARE,"124,565"
Unit,PO Date,PO ID,Vendor Name,Vendor Cntry,Item Category Description,USD Amount
HQSMS,27/02/2018,41844,NRS Relief FZE,ARE,PLASTIC PRODUCTS (SHEETS & ROL,"283,200"
JOR01,27/02/2018,5158,Mindset,JOR,ENGINEERING SERVICES,"285,819"
KOR01,27/02/2018,834,"Will and Vision Co., LTD.",KOR,ADVERTISING/ INFORMATION SER,"105,709"
NER01,27/02/2018,2485,ELH MAHAMADOU IBRAHIM,NER,STRUCTURAL BUILDING PRODUCTS /,"113,669"
NGA01,27/02/2018,1676,BABAGONI BOLORI,NGA,STRUCTURAL BUILDING PRODUCTS /,"221,870"
UNOPS,27/02/2018,132,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"294,226"
BGD01,26/02/2018,1370,M/s. Zim Traders,BGD,FUELS (UNSPECIFIED),"517,190"
BGD01,26/02/2018,1372,S. M. ENTERPRISE,BGD,FUELS (UNSPECIFIED),"769,966"
BGD01,26/02/2018,1373,M/s. Caytara Constructions,BGD,FUELS (UNSPECIFIED),"290,691"
BGD01,26/02/2018,1374,SECUREX PRIVATE LIMITED,BGD,BUSINESS/ ADMINISTRATIVE SER,"127,192"
HQSMS,26/02/2018,41837,DGM VERON GRAUER S.A.,CHE,BUSINESS/ ADMINISTRATIVE SER,"128,617"
JOR01,26/02/2018,5155,Cairo Amman Bank,JOR,BUSINESS/ ADMINISTRATIVE SER,"5,225,989"
JOR01,26/02/2018,5155,Cairo Amman Bank,JOR,FINANCIAL SERVICES,"313,559"
JORMN,26/02/2018,389,IrisGuard Inc,GBR,COMPUTER SERVICES,"165,000"
LBN01,26/02/2018,2822,S AND K PROPERTIES SAL,LBN,BUSINESS/ ADMINISTRATIVE SER,"700,000"
TUR01,26/02/2018,4511,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"952,104"
TUR01,26/02/2018,4513,SECURITAS GUVENLIK SISTEMLERI A.S.,TUR,SECURITY/ SAFETY SERVICES,"634,736"
TUR01,26/02/2018,4521,BARAKA TERCUME DIS TICARET,TUR,WRITING/TRANSLATION/ INTERPRET,"106,707"
EGY01,25/02/2018,2036,mohamed moktar mohamed medhat eldiwany,EGY,BUSINESS/ ADMINISTRATIVE SER,"114,000"
EGY01,25/02/2018,2038,Diocese of Egypt,EGY,BUSINESS/ ADMINISTRATIVE SER,"287,235"
EGY01,25/02/2018,2039,Family Hospital Company,EGY,BUSINESS/ ADMINISTRATIVE SER,"189,000"
SYR01,25/02/2018,4977,PROGUARD for safety and security service,SYR,SECURITY/ SAFETY SERVICES,"330,000"
UGA01,25/02/2018,6649,CRESTANKS LIMITED,UGA,WATER PIPES/ RELATED SUPPLIERS,"251,942"
BIH01,23/02/2018,2318,UNITIC d.o.o.,BIH,BUSINESS/ ADMINISTRATIVE SER,"188,617"
HQSMS,23/02/2018,41820,SERVICES INDUSTRIELS DE GENEVE,CHE,UTILITIES,"278,671"
HQSMS,23/02/2018,41821,KUEHNE + NAGEL A/S,DNK,CARGO/PASSENGER TRANSPORT,"173,485"
PSFRR,23/02/2018,1198,CARAT ITALIA SPA,ITA,ADVERTISING/ INFORMATION SER,"203,958"
RWA01,23/02/2018,1565,KOBIL RWANDA SARL,RWA,DIESEL,"547,978"
TUR01,23/02/2018,4506,SERENAS ULUSLARARASI TURIZM KONGRE,TUR,MEETING/TRAVEL/ FOOD SER,"198,355"
UNOPS,23/02/2018,128,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"257,070"
UNOPS,23/02/2018,129,UN Office for Project Service (UNOPS),DNK,FINANCIAL SERVICES,"118,803"
AFG01,22/02/2018,4684,Afghan Telecom,AFG,COMPUTER SERVICES,"137,418"
CAN01,22/02/2018,1116,"M+R Strategic Services, INC.",USA,BUSINESS/ ADMINISTRATIVE SER,"1,102,311"
EGY01,22/02/2018,2028,Falcon For Security Services,EGY,SECURITY/ SAFETY SERVICES,"327,421"
EGY01,22/02/2018,2029,Integrated Enterprises for habitation,EGY,MAINTENANCE/ CONSTRUCTION SER,"114,871"
HQSMS,22/02/2018,41803,UPC SCHWEIZ GMBH,CHE,TELECOMS SERVICES,"109,325"
HQSMS,22/02/2018,41809,ACCENTURE AG,CHE,COMPUTER SERVICES,"304,498"
